City,Date,AQI
Chennai,2023-04-08,54.0
Chennai,2023-04-09,56.0
Chennai,2023-04-10,60.0
Chennai,2023-04-11,69.0
Chennai,2023-04-12,83.0
Chennai,2023-04-13,103.0
Chennai,2023-04-14,98.0
Chennai,2023-04-15,74.0
Chennai,2023-04-16,78.0
Chennai,2023-04-17,84.0
Chennai,2023-04-18,72.0
Chennai,2023-04-19,75.0
Chennai,2023-04-20,70.0
Chennai,2023-04-21,73.0
Chennai,2023-04-22,65.0
Chennai,2023-04-23,60.0
Chennai,2023-04-24,64.0
Chennai,2023-04-25,51.0
Chennai,2023-04-26,62.0
Chennai,2023-04-27,75.0
Chennai,2023-04-28,58.0
Chennai,2023-04-29,54.0
Chennai,2023-04-30,59.0
Chennai,2023-05-01,59.0
Chennai,2023-05-02,58.0
Chennai,2023-05-03,59.0
Chennai,2023-05-04,59.0
Chennai,2023-05-05,62.0
Chennai,2023-05-06,64.0
Chennai,2023-05-07,66.0
Chennai,2023-05-08,65.0
Chennai,2023-05-09,67.0
Chennai,2023-05-10,58.0
Chennai,2023-05-11,82.0
Chennai,2023-05-12,111.0
Chennai,2023-05-13,89.0
Chennai,2023-05-14,101.0
Chennai,2023-05-15,92.0
Chennai,2023-05-16,83.0
Chennai,2023-05-17,88.0
Chennai,2023-05-18,71.0
Chennai,2023-05-19,83.0
Chennai,2023-05-20,76.0
Chennai,2023-05-21,65.0
Chennai,2023-05-22,68.0
